Region,Offset,Motif,Count,Total
nonLTR/SINE,±1.0kb,FG-dDMR_13,1651,6308
nonLTR/SINE,±1.0kb,FG-dDMR_14,149,6308
nonLTR/SINE,±1.0kb,FG-dDMR_15,1382,6308
nonLTR/SINE,±1.0kb,FG-dDMR_16,2474,6308
nonLTR/SINE,±1.0kb,FG-dDMR_17,960,6308
nonLTR/SINE,±1.0kb,FG-dDMR_18,568,6308
nonLTR/SINE,±1.0kb,FG-dDMR_19,1068,6308
nonLTR/SINE,±1.0kb,FG-dDMR_20,1021,6308
nonLTR/SINE,±1.0kb,FG-dDMR_21,2883,6308
nonLTR/SINE,±1.0kb,FG-dDMR_22,1103,6308
nonLTR/SINE,±1.0kb,FG-dDMR_23,1802,6308
nonLTR/SINE,±1.0kb,FG-dDMR_24,2259,6308
nonLTR/SINE,±1.0kb,FG-siren_01,690,6308
nonLTR/SINE,±1.0kb,FG-siren_02,903,6308
nonLTR/SINE,±1.0kb,FG-siren_03,1981,6308
nonLTR/SINE,±1.0kb,FG-siren_04,791,6308
nonLTR/SINE,±1.0kb,FG-siren_05,1066,6308
nonLTR/SINE,±1.0kb,FG-siren_06,949,6308
nonLTR/SINE,±1.0kb,FG-siren_07,1272,6308
nonLTR/SINE,±1.0kb,FG-siren_08,2717,6308
nonLTR/SINE,±1.0kb,FG-siren_09,1539,6308
nonLTR/SINE,±1.0kb,FG-siren_10,2239,6308
nonLTR/SINE,±2.0kb,FG-dDMR_01,3458,6308
nonLTR/SINE,±2.0kb,FG-dDMR_02,476,6308
nonLTR/SINE,±2.0kb,FG-dDMR_03,1798,6308
nonLTR/SINE,±2.0kb,FG-dDMR_04,3503,6308
nonLTR/SINE,±2.0kb,FG-dDMR_05,3094,6308
nonLTR/SINE,±2.0kb,FG-dDMR_06,947,6308
nonLTR/SINE,±2.0kb,FG-dDMR_07,1855,6308
nonLTR/SINE,±2.0kb,FG-dDMR_08,3564,6308
nonLTR/SINE,±2.0kb,FG-dDMR_09,2042,6308
nonLTR/SINE,±2.0kb,FG-dDMR_10,2633,6308
nonLTR/SINE,±2.0kb,FG-dDMR_11,3055,6308
nonLTR/SINE,±2.0kb,FG-dDMR_12,4205,6308
nonLTR/SINE,±2.0kb,FG-dDMR_13,2909,6308
nonLTR/SINE,±2.0kb,FG-dDMR_14,249,6308
nonLTR/SINE,±2.0kb,FG-dDMR_15,2537,6308
nonLTR/SINE,±2.0kb,FG-dDMR_16,3572,6308
nonLTR/SINE,±2.0kb,FG-dDMR_17,1929,6308
nonLTR/SINE,±2.0kb,FG-dDMR_18,1100,6308
nonLTR/SINE,±2.0kb,FG-dDMR_19,2161,6308
nonLTR/SINE,±2.0kb,FG-dDMR_20,2041,6308
nonLTR/SINE,±2.0kb,FG-dDMR_21,4126,6308
nonLTR/SINE,±2.0kb,FG-dDMR_22,2156,6308
nonLTR/SINE,±2.0kb,FG-dDMR_23,2919,6308
nonLTR/SINE,±2.0kb,FG-dDMR_24,3399,6308
nonLTR/SINE,±2.0kb,FG-siren_01,1191,6308
nonLTR/SINE,±2.0kb,FG-siren_02,1742,6308
nonLTR/SINE,±2.0kb,FG-siren_03,3035,6308
nonLTR/SINE,±2.0kb,FG-siren_04,1504,6308
nonLTR/SINE,±2.0kb,FG-siren_05,2077,6308
nonLTR/SINE,±2.0kb,FG-siren_06,1857,6308
nonLTR/SINE,±2.0kb,FG-siren_07,2338,6308
nonLTR/SINE,±2.0kb,FG-siren_08,3721,6308
nonLTR/SINE,±2.0kb,FG-siren_09,2816,6308
nonLTR/SINE,±2.0kb,FG-siren_10,3256,6308
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_01,22101,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_02,106,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_03,496,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_04,2009,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_05,3233,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_06,326,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_07,481,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_08,3396,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_09,1941,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_10,6828,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_11,6347,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_12,11420,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_13,1360,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_14,276,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_15,734,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_16,7809,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_17,557,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_18,343,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_19,544,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_20,629,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_21,15998,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_22,912,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_23,5345,53647
TIR/Tc1_Mariner,±0.0kb,FG-dDMR_24,4773,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_01,367,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_02,552,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_03,27899,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_04,545,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_05,548,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_06,478,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_07,594,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_08,10846,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_09,822,53647
TIR/Tc1_Mariner,±0.0kb,FG-siren_10,2242,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_01,35314,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_02,1838,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_03,8149,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_04,19027,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_05,19526,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_06,4478,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_07,8483,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_08,21178,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_09,11927,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_10,17886,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_11,20483,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_12,30776,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_13,14856,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_14,1386,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_15,12342,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_16,23932,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_17,9008,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_18,5459,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_19,9616,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_20,9725,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_21,32671,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_22,10437,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_23,18875,53647
TIR/Tc1_Mariner,±1.0kb,FG-dDMR_24,21357,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_01,5157,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_02,8504,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_03,37327,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_04,6869,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_05,9360,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_06,8247,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_07,10837,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_08,25973,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_09,13898,53647
TIR/Tc1_Mariner,±1.0kb,FG-siren_10,17597,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_01,41138,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_02,3973,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_03,15665,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_04,29439,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_05,28452,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_06,8586,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_07,16278,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_08,31436,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_09,18412,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_10,24294,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_11,28499,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_12,39182,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_13,25796,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_14,2276,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_15,22403,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_16,32485,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_17,16918,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_18,10157,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_19,18356,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_20,18258,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_21,40564,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_22,19474,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_23,27640,53647
TIR/Tc1_Mariner,±2.0kb,FG-dDMR_24,30200,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_01,9702,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_02,15904,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_03,41207,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_04,12639,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_05,17681,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_06,15756,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_07,19841,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_08,33350,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_09,24685,53647
TIR/Tc1_Mariner,±2.0kb,FG-siren_10,26729,53647
TIR/unknown,±0.0kb,FG-dDMR_01,108,6522
TIR/unknown,±0.0kb,FG-dDMR_02,19,6522
TIR/unknown,±0.0kb,FG-dDMR_03,150,6522
TIR/unknown,±0.0kb,FG-dDMR_04,215,6522
TIR/unknown,±0.0kb,FG-dDMR_05,672,6522
TIR/unknown,±0.0kb,FG-dDMR_06,61,6522
TIR/unknown,±0.0kb,FG-dDMR_07,170,6522
TIR/unknown,±0.0kb,FG-dDMR_08,365,6522
TIR/unknown,±0.0kb,FG-dDMR_09,24,6522
TIR/unknown,±0.0kb,FG-dDMR_10,84,6522
TIR/unknown,±0.0kb,FG-dDMR_11,110,6522
TIR/unknown,±0.0kb,FG-dDMR_12,1027,6522
TIR/unknown,±0.0kb,FG-dDMR_13,250,6522
TIR/unknown,±0.0kb,FG-dDMR_14,87,6522
TIR/unknown,±0.0kb,FG-dDMR_15,274,6522
TIR/unknown,±0.0kb,FG-dDMR_16,667,6522
TIR/unknown,±0.0kb,FG-dDMR_17,144,6522
TIR/unknown,±0.0kb,FG-dDMR_18,40,6522
TIR/unknown,±0.0kb,FG-dDMR_19,185,6522
TIR/unknown,±0.0kb,FG-dDMR_20,188,6522
TIR/unknown,±0.0kb,FG-dDMR_21,488,6522
TIR/unknown,±0.0kb,FG-dDMR_22,252,6522
TIR/unknown,±0.0kb,FG-dDMR_23,181,6522
TIR/unknown,±0.0kb,FG-dDMR_24,150,6522
TIR/unknown,±0.0kb,FG-siren_01,82,6522
TIR/unknown,±0.0kb,FG-siren_02,116,6522
TIR/unknown,±0.0kb,FG-siren_03,87,6522
TIR/unknown,±0.0kb,FG-siren_04,99,6522
TIR/unknown,±0.0kb,FG-siren_05,230,6522
TIR/unknown,±0.0kb,FG-siren_06,152,6522
TIR/unknown,±0.0kb,FG-siren_07,131,6522
TIR/unknown,±0.0kb,FG-siren_08,126,6522
TIR/unknown,±0.0kb,FG-siren_09,316,6522
TIR/unknown,±0.0kb,FG-siren_10,136,6522
TIR/unknown,±1.0kb,FG-dDMR_01,2311,6522
TIR/unknown,±1.0kb,FG-dDMR_02,239,6522
TIR/unknown,±1.0kb,FG-dDMR_03,1192,6522
TIR/unknown,±1.0kb,FG-dDMR_04,2383,6522
TIR/unknown,±1.0kb,FG-dDMR_05,2688,6522
TIR/unknown,±1.0kb,FG-dDMR_06,617,6522
TIR/unknown,±1.0kb,FG-dDMR_07,1292,6522
TIR/unknown,±1.0kb,FG-dDMR_08,2325,6522
TIR/unknown,±1.0kb,FG-dDMR_09,1080,6522
TIR/unknown,±1.0kb,FG-dDMR_10,1373,6522
TIR/unknown,±1.0kb,FG-dDMR_11,1694,6522
TIR/unknown,±1.0kb,FG-dDMR_12,3304,6522
TIR/unknown,±1.0kb,FG-dDMR_13,1920,6522
TIR/unknown,±1.0kb,FG-dDMR_14,264,6522
TIR/unknown,±1.0kb,FG-dDMR_15,1907,6522
TIR/unknown,±1.0kb,FG-dDMR_16,2596,6522
TIR/unknown,±1.0kb,FG-dDMR_17,1243,6522
TIR/unknown,±1.0kb,FG-dDMR_18,735,6522
TIR/unknown,±1.0kb,FG-dDMR_19,1418,6522
TIR/unknown,±1.0kb,FG-dDMR_20,1428,6522
TIR/unknown,±1.0kb,FG-dDMR_21,2884,6522
TIR/unknown,±1.0kb,FG-dDMR_22,1567,6522
TIR/unknown,±1.0kb,FG-dDMR_23,1839,6522
TIR/unknown,±1.0kb,FG-dDMR_24,2110,6522
TIR/unknown,±1.0kb,FG-siren_01,705,6522
TIR/unknown,±1.0kb,FG-siren_02,1218,6522
TIR/unknown,±1.0kb,FG-siren_03,1821,6522
TIR/unknown,±1.0kb,FG-siren_04,922,6522
TIR/unknown,±1.0kb,FG-siren_05,1446,6522
TIR/unknown,±1.0kb,FG-siren_06,1192,6522
TIR/unknown,±1.0kb,FG-siren_07,1432,6522
TIR/unknown,±1.0kb,FG-siren_08,2064,6522
TIR/unknown,±1.0kb,FG-siren_09,2102,6522
TIR/unknown,±1.0kb,FG-siren_10,1867,6522
TIR/unknown,±2.0kb,FG-dDMR_01,3636,6522
TIR/unknown,±2.0kb,FG-dDMR_02,500,6522
TIR/unknown,±2.0kb,FG-dDMR_03,2066,6522
TIR/unknown,±2.0kb,FG-dDMR_04,3617,6522
TIR/unknown,±2.0kb,FG-dDMR_05,3723,6522
TIR/unknown,±2.0kb,FG-dDMR_06,1110,6522
TIR/unknown,±2.0kb,FG-dDMR_07,2296,6522
TIR/unknown,±2.0kb,FG-dDMR_08,3639,6522
TIR/unknown,±2.0kb,FG-dDMR_09,1841,6522
TIR/unknown,±2.0kb,FG-dDMR_10,2275,6522
TIR/unknown,±2.0kb,FG-dDMR_11,2719,6522
TIR/unknown,±2.0kb,FG-dDMR_12,4422,6522
TIR/unknown,±2.0kb,FG-dDMR_13,3277,6522
TIR/unknown,±2.0kb,FG-dDMR_14,362,6522
TIR/unknown,±2.0kb,FG-dDMR_15,3021,6522
TIR/unknown,±2.0kb,FG-dDMR_16,3641,6522
TIR/unknown,±2.0kb,FG-dDMR_17,2232,6522
TIR/unknown,±2.0kb,FG-dDMR_18,1293,6522
TIR/unknown,±2.0kb,FG-dDMR_19,2442,6522
TIR/unknown,±2.0kb,FG-dDMR_20,2450,6522
TIR/unknown,±2.0kb,FG-dDMR_21,4213,6522
TIR/unknown,±2.0kb,FG-dDMR_22,2573,6522
TIR/unknown,±2.0kb,FG-dDMR_23,3019,6522
TIR/unknown,±2.0kb,FG-dDMR_24,3318,6522
TIR/unknown,±2.0kb,FG-siren_01,1240,6522
TIR/unknown,±2.0kb,FG-siren_02,2052,6522
TIR/unknown,±2.0kb,FG-siren_03,2897,6522
TIR/unknown,±2.0kb,FG-siren_04,1564,6522
TIR/unknown,±2.0kb,FG-siren_05,2480,6522
TIR/unknown,±2.0kb,FG-siren_06,2133,6522
TIR/unknown,±2.0kb,FG-siren_07,2561,6522
TIR/unknown,±2.0kb,FG-siren_08,3219,6522
TIR/unknown,±2.0kb,FG-siren_09,3344,6522
TIR/unknown,±2.0kb,FG-siren_10,2966,6522
LTR/TRIM,±0.0kb,FG-dDMR_01,18,2829
LTR/TRIM,±0.0kb,FG-dDMR_02,0,2829
LTR/TRIM,±0.0kb,FG-dDMR_03,0,2829
LTR/TRIM,±0.0kb,FG-dDMR_04,1,2829
LTR/TRIM,±0.0kb,FG-dDMR_05,120,2829
LTR/TRIM,±0.0kb,FG-dDMR_06,2,2829
LTR/TRIM,±0.0kb,FG-dDMR_07,5,2829
LTR/TRIM,±0.0kb,FG-dDMR_08,58,2829
LTR/TRIM,±0.0kb,FG-dDMR_09,5,2829
LTR/TRIM,±0.0kb,FG-dDMR_10,1,2829
LTR/TRIM,±0.0kb,FG-dDMR_11,13,2829
LTR/TRIM,±0.0kb,FG-dDMR_12,15,2829
LTR/TRIM,±0.0kb,FG-dDMR_13,62,2829
LTR/TRIM,±0.0kb,FG-dDMR_14,0,2829
LTR/TRIM,±0.0kb,FG-dDMR_15,3,2829
LTR/TRIM,±0.0kb,FG-dDMR_16,6,2829
LTR/TRIM,±0.0kb,FG-dDMR_17,19,2829
LTR/TRIM,±0.0kb,FG-dDMR_18,6,2829
LTR/TRIM,±0.0kb,FG-dDMR_19,3,2829
LTR/TRIM,±0.0kb,FG-dDMR_20,13,2829
LTR/TRIM,±0.0kb,FG-dDMR_21,32,2829
LTR/TRIM,±0.0kb,FG-dDMR_22,49,2829
LTR/TRIM,±0.0kb,FG-dDMR_23,57,2829
LTR/TRIM,±0.0kb,FG-dDMR_24,32,2829
LTR/TRIM,±0.0kb,FG-siren_01,37,2829
LTR/TRIM,±0.0kb,FG-siren_02,7,2829
LTR/TRIM,±0.0kb,FG-siren_03,6,2829
LTR/TRIM,±0.0kb,FG-siren_04,3,2829
LTR/TRIM,±0.0kb,FG-siren_05,17,2829
LTR/TRIM,±0.0kb,FG-siren_06,0,2829
LTR/TRIM,±0.0kb,FG-siren_07,8,2829
LTR/TRIM,±0.0kb,FG-siren_08,5,2829
LTR/TRIM,±0.0kb,FG-siren_09,5,2829
LTR/TRIM,±0.0kb,FG-siren_10,38,2829
LTR/TRIM,±1.0kb,FG-dDMR_01,752,2829
LTR/TRIM,±1.0kb,FG-dDMR_02,27,2829
LTR/TRIM,±1.0kb,FG-dDMR_03,307,2829
LTR/TRIM,±1.0kb,FG-dDMR_04,644,2829
LTR/TRIM,±1.0kb,FG-dDMR_05,784,2829
LTR/TRIM,±1.0kb,FG-dDMR_06,219,2829
LTR/TRIM,±1.0kb,FG-dDMR_07,247,2829
LTR/TRIM,±1.0kb,FG-dDMR_08,825,2829
LTR/TRIM,±1.0kb,FG-dDMR_09,303,2829
LTR/TRIM,±1.0kb,FG-dDMR_10,336,2829
LTR/TRIM,±1.0kb,FG-dDMR_11,597,2829
LTR/TRIM,±1.0kb,FG-dDMR_12,896,2829
LTR/TRIM,±1.0kb,FG-dDMR_13,830,2829
LTR/TRIM,±1.0kb,FG-dDMR_14,43,2829
LTR/TRIM,±1.0kb,FG-dDMR_15,451,2829
LTR/TRIM,±1.0kb,FG-dDMR_16,609,2829
LTR/TRIM,±1.0kb,FG-dDMR_17,401,2829
LTR/TRIM,±1.0kb,FG-dDMR_18,268,2829
LTR/TRIM,±1.0kb,FG-dDMR_19,398,2829
LTR/TRIM,±1.0kb,FG-dDMR_20,395,2829
LTR/TRIM,±1.0kb,FG-dDMR_21,970,2829
LTR/TRIM,±1.0kb,FG-dDMR_22,569,2829
LTR/TRIM,±1.0kb,FG-dDMR_23,673,2829
LTR/TRIM,±1.0kb,FG-dDMR_24,632,2829
LTR/TRIM,±1.0kb,FG-siren_01,313,2829
LTR/TRIM,±1.0kb,FG-siren_02,412,2829
LTR/TRIM,±1.0kb,FG-siren_03,507,2829
LTR/TRIM,±1.0kb,FG-siren_04,314,2829
LTR/TRIM,±1.0kb,FG-siren_05,430,2829
LTR/TRIM,±1.0kb,FG-siren_06,249,2829
LTR/TRIM,±1.0kb,FG-siren_07,446,2829
LTR/TRIM,±1.0kb,FG-siren_08,564,2829
LTR/TRIM,±1.0kb,FG-siren_09,461,2829
LTR/TRIM,±1.0kb,FG-siren_10,588,2829
LTR/TRIM,±2.0kb,FG-dDMR_01,1389,2829
LTR/TRIM,±2.0kb,FG-dDMR_02,95,2829
LTR/TRIM,±2.0kb,FG-dDMR_03,581,2829
LTR/TRIM,±2.0kb,FG-dDMR_04,1210,2829
LTR/TRIM,±2.0kb,FG-dDMR_05,1249,2829
LTR/TRIM,±2.0kb,FG-dDMR_06,448,2829
LTR/TRIM,±2.0kb,FG-dDMR_07,586,2829
LTR/TRIM,±2.0kb,FG-dDMR_08,1424,2829
LTR/TRIM,±2.0kb,FG-dDMR_09,636,2829
LTR/TRIM,±2.0kb,FG-dDMR_10,664,2829
LTR/TRIM,±2.0kb,FG-dDMR_11,1103,2829
LTR/TRIM,±2.0kb,FG-dDMR_12,1576,2829
LTR/TRIM,±2.0kb,FG-dDMR_13,1391,2829
LTR/TRIM,±2.0kb,FG-dDMR_14,71,2829
LTR/TRIM,±2.0kb,FG-dDMR_15,912,2829
LTR/TRIM,±2.0kb,FG-dDMR_16,1110,2829
LTR/TRIM,±2.0kb,FG-dDMR_17,793,2829
LTR/TRIM,±2.0kb,FG-dDMR_18,501,2829
LTR/TRIM,±2.0kb,FG-dDMR_19,786,2829
LTR/TRIM,±2.0kb,FG-dDMR_20,796,2829
LTR/TRIM,±2.0kb,FG-dDMR_21,1604,2829
LTR/TRIM,±2.0kb,FG-dDMR_22,990,2829
LTR/TRIM,±2.0kb,FG-dDMR_23,1152,2829
LTR/TRIM,±2.0kb,FG-dDMR_24,1094,2829
LTR/TRIM,±2.0kb,FG-siren_01,537,2829
LTR/TRIM,±2.0kb,FG-siren_02,744,2829
LTR/TRIM,±2.0kb,FG-siren_03,897,2829
LTR/TRIM,±2.0kb,FG-siren_04,637,2829
LTR/TRIM,±2.0kb,FG-siren_05,829,2829
LTR/TRIM,±2.0kb,FG-siren_06,599,2829
LTR/TRIM,±2.0kb,FG-siren_07,863,2829
LTR/TRIM,±2.0kb,FG-siren_08,1072,2829
LTR/TRIM,±2.0kb,FG-siren_09,1013,2829
LTR/TRIM,±2.0kb,FG-siren_10,1086,2829
